year,importer1,importer2,flow2,flow1,category
2005,France,Japan,10.721,1103.96,food products
2005,France,Russia,12.482,294.022,food products
2005,France,Rest of the World,3447.181,5915.768,food products
2005,USA,Netherlands,1396.689,485.333,food products
2005,USA,Italy,1823.178,123.793,food products
2005,USA,Brazil,1151.085,86.234,food products
2005,USA,UK,1492.679,839.237,food products
2005,USA,China,1385.034,304.489,food products
2005,USA,Spain,676.18,265.184,food products
2005,USA,Canada,6579.851,5119.368,food products
2005,USA,Japan,337.421,3023.684,food products
2005,USA,Russia,52.588,196.748,food products
2005,USA,Rest of the World,15336.86,9572.728,food products
2005,Netherlands,Italy,359.299,1764.946,food products
2005,Netherlands,Brazil,1181.967,36.735,food products
2005,Netherlands,UK,432.156,2157.893,food products
2005,Netherlands,China,122.951,58.031,food products
2005,Netherlands,Spain,248.356,896.395,food products
2005,Netherlands,Canada,16.177,113.163,food products
2005,Netherlands,Japan,14.289,187.47,food products
2005,Netherlands,Russia,2.549,306.184,food products
2005,Netherlands,Rest of the World,3903.527,5338.389,food products
2005,Italy,Brazil,166.143,36.489,food products
2005,Italy,UK,403.549,1543.169,food products
2005,Italy,China,90.208,22.631,food products
2005,Italy,Spain,773.57,522.053,food products
2005,Italy,Canada,6.69,307.266,food products
2005,Italy,Japan,4.181,365.668,food products
2005,Italy,Russia,22.375,233.956,food products
2005,Italy,Rest of the World,3100.747,4062.638,food products
2005,Brazil,UK,64.035,497.237,food products
2005,Brazil,China,14.63,293.174,food products
2005,Brazil,Spain,8.148,124.96,food products
2005,Brazil,Canada,3.701,290.935,food products
2005,Brazil,Japan,5.96,325.36,food products
2005,Brazil,Russia,0.079,1006.822,food products
2005,Brazil,Rest of the World,554.314,6839.849,food products
2005,UK,China,136.954,133.239,food products
2005,UK,Spain,747.815,1182.67,food products
2005,UK,Canada,135.522,217.017,food products
2005,UK,Japan,18.393,239.922,food products
2005,UK,Russia,2.036,137.308,food products
2005,UK,Rest of the World,8256.785,6366.132,food products
2005,China,Spain,34.28,108.572,food products
2005,China,Canada,40.197,184.818,food products
2005,China,Japan,116.061,4410.485,food products
2005,China,Russia,4.115,224.106,food products
2005,China,Rest of the World,2127.833,3964.287,food products
2005,Spain,Canada,4.572,88.044,food products
2005,Spain,Japan,6.763,92.923,food products
2005,Spain,Russia,15.504,149.432,food products
2005,Spain,Rest of the World,3323.628,3003.438,food products
2005,Canada,Japan,23.599,200.944,food products
2005,Canada,Russia,36.113,12.168,food products
2005,Canada,Rest of the World,1639.326,636.23,food products
2005,Japan,Russia,17.341,10.559,food products
2005,Japan,Rest of the World,5448.247,736.129,food products
2005,Russia,Rest of the World,4149.224,1499.559,food products
2005,Rest of the World,Rest of the World,48012.529,48012.529,food products
2006,Germany,France,3399.691,2961.156,food products
2006,Germany,USA,527.972,831.58,food products
2006,Germany,Netherlands,3619.526,2968.39,food products
2006,Germany,Brazil,744.753,23.644,food products
2006,Germany,Italy,2763.865,2090.119,food products
2006,Germany,UK,677.094,2207.01,food products
2006,Germany,China,287.819,30.274,food products
2006,Germany,Spain,948.565,1629.289,food products
2006,Germany,Canada,47.573,139.259,food products
2006,Germany,Japan,18.5,352.542,food products
2006,Germany,Russia,34.126,614.364,food products
2006,Germany,Rest of the World,8801.616,10144.724,food products
2006,France,USA,216.629,3076.066,food products
2006,France,Netherlands,2854.68,1183.181,food products
2006,France,Brazil,629.303,46.712,food products
2006,France,Italy,1620.068,1587.565,food products
2006,France,UK,1247.872,3774.689,food products
2006,France,China,121.34,190.738,food products
2006,France,Spain,1580.846,1524.364,food products
2006,France,Canada,27.365,510.317,food products
2006,France,Japan,10.564,1233.435,food products
2006,France,Russia,11.133,405.031,food products
2006,France,Rest of the World,3668.759,6869.268,food products
2006,USA,Netherlands,1616.042,539.86,food products
2006,USA,Brazil,2177.001,93.848,food products
2006,USA,Italy,1954.124,109.258,food products
2006,USA,UK,1582.008,873.844,food products
2006,USA,China,1816.845,414.321,food products
2006,USA,Spain,699.076,244.109,food products
2006,USA,Canada,6965.302,5819.229,food products
2006,USA,Japan,338.753,2937.882,food products
2006,USA,Russia,73.704,184.245,food products
2006,USA,Rest of the World,17639.495,10223.392,food products
2006,Netherlands,Brazil,1244.305,44.051,food products
2006,Netherlands,Italy,400.913,1926.641,food products
2006,Netherlands,UK,438.47,2425.218,food products
2006,Netherlands,China,183.351,71.829,food products
2006,Netherlands,Spain,285.886,843.658,food products
2006,Netherlands,Canada,19.243,131.041,food products
2006,Netherlands,Japan,13.194,229.284,food products
2006,Netherlands,Russia,4.471,347.234,food products
2006,Netherlands,Rest of the World,4094.856,5734.481,food products
2006,Brazil,Italy,45.688,122.746,food products
2006,Brazil,UK,80.302,485.485,food products
2006,Brazil,China,26.362,204.57,food products
2006,Brazil,Spain,12.946,96.45,food products
2006,Brazil,Canada,2.697,377.759,food products
2006,Brazil,Japan,3.094,341.159,food products
2006,Brazil,Russia,0.298,1483.424,food products
2006,Brazil,Rest of the World,648.757,8625.2,food products
2006,Italy,UK,451.641,1590.863,food products
2006,Italy,China,75.986,39.867,food products
2006,Italy,Spain,807.489,589.359,food products
2006,Italy,Canada,6.681,395.787,food products
2006,Italy,Japan,3.148,373.866,food products
2006,Italy,Russia,25.65,259.836,food products
2006,Italy,Rest of the World,3539.523,4675.962,food products
2006,UK,China,148.519,155.929,food products
2006,UK,Spain,775.876,1170.257,food products
2006,UK,Canada,141.31,229.411,food products
2006,UK,Japan,21.969,219.043,food products
2006,UK,Russia,7.924,138.1,food products
2006,UK,Rest of the World,8714.139,6961.267,food products
2006,China,Spain,41.473,120.316,food products
2006,China,Canada,31.936,215.815,food products
2006,China,Japan,119.084,4600.536,food products
2006,China,Russia,6.344,335.178,food products
2006,China,Rest of the World,2421.108,4857.216,food products
2006,Spain,Canada,5.163,102.691,food products
2006,Spain,Japan,5.979,104.695,food products
2006,Spain,Russia,13.556,186.681,food products
2006,Spain,Rest of the World,3561.697,3354.891,food products
2006,Canada,Japan,27.613,193.674,food products
2006,Canada,Russia,48.695,15.86,food products
2006,Canada,Rest of the World,2092.697,752.139,food products
2006,Japan,Russia,13.898,13.978,food products
2006,Japan,Rest of the World,5761.435,776.294,food products
2006,Russia,Rest of the World,4030.789,1821.452,food products
2006,Rest of the World,Rest of the World,55424.164,55424.164,food products
2007,Germany,France,3648.665,3403.479,food products
2007,Germany,USA,556.739,933.378,food products
2007,Germany,Netherlands,4101.099,3238.105,food products
2007,Germany,Brazil,904.931,30.943,food products
2007,Germany,Italy,3117.538,2602.551,food products
2007,Germany,UK,828.063,2729.684,food products
2007,Germany,China,467.669,47.255,food products
2007,Germany,Spain,992.242,1747.121,food products
2007,Germany,Thailand,300.902,37.233,food products
2007,Germany,Japan,20.45,472.757,food products
2007,Germany,Canada,50.198,173.486,food products
2007,Germany,Russia,49.997,784.72,food products
2007,Germany,Rest of the World,10017.611,12193.591,food products
2007,France,USA,224.053,3298.612,food products
2007,France,Netherlands,3268.663,1665.276,food products
2007,France,Brazil,817.232,53.136,food products
2007,France,Italy,1953.2,2016.453,food products
2007,France,UK,1535.091,4341.711,food products
2007,France,China,155.865,433.185,food products
2007,France,Spain,1910.337,1924.563,food products
2007,France,Thailand,156.159,57.255,food products
2007,France,Japan,16.1,1336.831,food products
2007,France,Canada,29.162,575.513,food products
2007,France,Russia,12.539,577.915,food products
2007,France,Rest of the World,4395.785,7909.216,food products
2007,USA,Netherlands,1814.427,476.136,food products
2007,USA,Brazil,1884.281,108.92,food products
2007,USA,Italy,2189.129,144.24,food products
2007,USA,UK,1749.571,942.997,food products
2007,USA,China,2227.68,490.387,food products
2007,USA,Spain,766.332,220.95,food products
2007,USA,Thailand,1707.285,222.659,food products
2007,USA,Japan,351.589,4217.492,food products
2007,USA,Canada,7215.44,6953.016,food products
2007,USA,Russia,97.465,278.743,food products
2007,USA,Rest of the World,16218.711,11958.31,food products
2007,Netherlands,Brazil,1775.583,62.719,food products
2007,Netherlands,Italy,496.146,2311.274,food products
2007,Netherlands,UK,524.609,3057.623,food products
2007,Netherlands,China,241.264,90.251,food products
2007,Netherlands,Spain,382.882,1171.044,food products
2007,Netherlands,Thailand,247.245,68.217,food products
2007,Netherlands,Japan,14.502,250.695,food products
2007,Netherlands,Canada,23.549,150.571,food products
2007,Netherlands,Russia,11.696,425.655,food products
2007,Netherlands,Rest of the World,4904.481,6901.601,food products
2007,Brazil,Italy,58.692,150.314,food products
2007,Brazil,UK,87.696,635.999,food products
2007,Brazil,China,30.408,358.608,food products
2007,Brazil,Spain,17.719,185.502,food products
2007,Brazil,Thailand,1.134,225.156,food products
2007,Brazil,Japan,3.341,449.224,food products
2007,Brazil,Canada,8.049,415.834,food products
2007,Brazil,Russia,0.212,1326.039,food products
2007,Brazil,Rest of the World,788.434,8678.544,food products
2007,Italy,UK,567.203,1858.258,food products
2007,Italy,China,144.008,59.561,food products
2007,Italy,Spain,965.902,723.399,food products
2007,Italy,Thailand,108.502,25.725,food products
2007,Italy,Japan,4.769,411.59,food products
2007,Italy,Canada,38.476,450.196,food products
2007,Italy,Russia,38.564,346.051,food products
2007,Italy,Rest of the World,4179.1,5683.708,food products
2007,UK,China,196.114,124.665,food products
2007,UK,Spain,1005.725,1322.335,food products
2007,UK,Thailand,628.604,117.547,food products
2007,UK,Japan,24.126,211.658,food products
2007,UK,Canada,164.131,275.218,food products
2007,UK,Russia,13.433,225.333,food products
2007,UK,Rest of the World,9910.778,7988.509,food products
2007,China,Spain,39.516,192.38,food products
2007,China,Thailand,130.803,171.349,food products
2007,China,Japan,117.667,4814.821,food products
2007,China,Canada,36.048,247.114,food products
2007,China,Russia,10.971,518.178,food products
2007,China,Rest of the World,2839.059,5639.981,food products
2007,Spain,Thailand,55.819,16.172,food products
2007,Spain,Japan,8.401,113.935,food products
2007,Spain,Canada,5.576,111.474,food products
2007,Spain,Russia,19.13,235.966,food products
2007,Spain,Rest of the World,4532.4,4077.502,food products
2007,Thailand,Japan,40.674,1721.601,food products
2007,Thailand,Canada,16.84,261.464,food products
2007,Thailand,Russia,0.845,113.224,food products
2007,Thailand,Rest of the World,1075.331,4144.462,food products
2007,Japan,Canada,166.184,29.224,food products
2007,Japan,Russia,8.426,17.51,food products
2007,Japan,Rest of the World,4277.703,849.651,food products
2007,Canada,Russia,45.83,20.051,food products
2007,Canada,Rest of the World,2185.089,1007.58,food products
2007,Russia,Rest of the World,4933.747,2551.935,food products
2007,Rest of the World,Rest of the World,64521.304,64521.304,food products
2008,Germany,France,4119.527,4053.423,food products
2008,Germany,USA,596.791,933.374,food products
2008,Germany,Netherlands,5052.667,3921.895,food products
2008,Germany,Brazil,1307.444,34.599,food products
2008,Germany,Italy,3720.265,3089.567,food products
2008,Germany,UK,896.577,3083.1,food products
2008,Germany,China,445.706,62.962,food products
2008,Germany,Spain,1089.331,1880.812,food products
2008,Germany,Thailand,366.751,60.323,food products
2008,Germany,Japan,23.842,882.896,food products
2008,Germany,Canada,57.273,204.061,food products
2008,Germany,Russia,74.665,811.247,food products
2008,Germany,Rest of the World,11746.087,14762.512,food products
2008,France,USA,264.204,2813.102,food products
2008,France,Netherlands,3589.879,1944.598,food products
2008,France,Brazil,1278.428,73.44,food products
2008,France,Italy,2392.895,2137.476,food products
2008,France,UK,1642.283,4469.12,food products
2008,France,China,223.72,532.058,food products
2008,France,Spain,2135.713,2199.854,food products
2008,France,Thailand,198.727,73.045,food products
2008,France,Japan,18.903,1395.701,food products
2008,France,Canada,35.714,640.849,food products
2008,France,Russia,17.045,615.212,food products
2008,France,Rest of the World,5033.443,9264.774,food products
2008,USA,Netherlands,1700.867,561.654,food products
2008,USA,Brazil,2166.865,129.318,food products
2008,USA,Italy,2294.901,242.28,food products
2008,USA,UK,1705.718,911.469,food products
2008,USA,China,2628.813,581.464,food products
2008,USA,Spain,773.296,122.959,food products
2008,USA,Thailand,1971.809,329.405,food products
2008,USA,Japan,396.23,3097.05,food products
2008,USA,Canada,7707.524,8152.181,food products
2008,USA,Russia,86.239,313.633,food products
2008,USA,Rest of the World,17794.927,14051.131,food products
2008,Netherlands,Brazil,2671.874,78.754,food products
2008,Netherlands,Italy,575.335,2145.073,food products
2008,Netherlands,UK,685.775,3063.285,food products
2008,Netherlands,China,306.535,125.204,food products
2008,Netherlands,Spain,481.718,1408.971,food products
2008,Netherlands,Thailand,309.094,72.051,food products
2008,Netherlands,Japan,19.654,485.467,food products
2008,Netherlands,Canada,27.606,166.978,food products
2008,Netherlands,Russia,20.127,600.138,food products
2008,Netherlands,Rest of the World,6516.655,8217.672,food products
2008,Brazil,Italy,81.046,222.203,food products
2008,Brazil,UK,83.197,822.628,food products
2008,Brazil,China,55.315,478.661,food products
2008,Brazil,Spain,21.53,196.093,food products
2008,Brazil,Thailand,1.693,318.413,food products
2008,Brazil,Japan,4.674,391.949,food products
2008,Brazil,Canada,9.23,448.102,food products
2008,Brazil,Russia,0.346,1445.718,food products
2008,Brazil,Rest of the World,957.604,10549.49,food products
2008,Italy,UK,563.901,2215.801,food products
2008,Italy,China,142.163,68.93,food products
2008,Italy,Spain,985.802,746.837,food products
2008,Italy,Thailand,140.461,33.286,food products
2008,Italy,Japan,6.026,522.921,food products
2008,Italy,Canada,21.378,498.11,food products
2008,Italy,Russia,67.964,384.371,food products
2008,Italy,Rest of the World,4949.599,7009.485,food products
2008,UK,China,240.221,128.495,food products
2008,UK,Spain,1183.45,1408.452,food products
2008,UK,Thailand,824.096,159.503,food products
2008,UK,Japan,32.483,213.985,food products
2008,UK,Canada,156.71,288.964,food products
2008,UK,Russia,27.937,240.447,food products
2008,UK,Rest of the World,10510.975,8489.936,food products
2008,China,Spain,49.994,190.462,food products
2008,China,Thailand,75.895,227.892,food products
2008,China,Japan,118.337,4137.264,food products
2008,China,Canada,22.839,301.191,food products
2008,China,Russia,72.63,549.754,food products
2008,China,Rest of the World,3713.277,6716.983,food products
2008,Spain,Thailand,77.28,15.815,food products
2008,Spain,Japan,7.396,134.643,food products
2008,Spain,Canada,6.646,126.029,food products
2008,Spain,Russia,28.771,262.852,food products
2008,Spain,Rest of the World,5377.297,4730.931,food products
2008,Thailand,Japan,51.097,2372.421,food products
2008,Thailand,Canada,17.42,308.536,food products
2008,Thailand,Russia,0.797,189.127,food products
2008,Thailand,Rest of the World,1472.787,5009.429,food products
2008,Japan,Canada,139.578,34.34,food products
2008,Japan,Russia,6.684,25.906,food products
2008,Japan,Rest of the World,4812.974,1006.914,food products
2008,Canada,Russia,27.073,17.891,food products
2008,Canada,Rest of the World,2179.811,1039.045,food products
2008,Russia,Rest of the World,5689.01,3039.651,food products
2008,Rest of the World,Rest of the World,80377.609,80377.609,food products
2009,Germany,USA,534.486,890.253,food products
2009,Germany,France,3753.806,3724.297,food products
2009,Germany,Netherlands,5083.963,3551.552,food products
2009,Germany,Brazil,1217.479,44.273,food products
2009,Germany,Italy,3502.586,3027.988,food products
2009,Germany,China,378.327,73.477,food products
2009,Germany,UK,766.417,2784.362,food products
2009,Germany,Thailand,296.297,58.683,food products
2009,Germany,Argentina,222.997,7.618,food products
2009,Germany,Japan,25.788,447.692,food products
2009,Germany,Canada,45.372,192.811,food products
2009,Germany,Spain,986.142,1755.817,food products
2009,Germany,Russia,66.667,753.038,food products
2009,Germany,Rest of the World,11123.013,13896.311,food products
2009,USA,France,2581.568,229.752,food products
2009,USA,Netherlands,1434.84,565.375,food products
2009,USA,Brazil,1395.19,131.016,food products
2009,USA,Italy,2091.034,215.512,food products
2009,USA,China,2141.995,748.943,food products
2009,USA,UK,1542.656,723.525,food products
2009,USA,Thailand,1969.801,316.55,food products
2009,USA,Argentina,518.014,38.227,food products
2009,USA,Japan,403.725,2615.875,food products
2009,USA,Canada,7073.291,8049.266,food products
2009,USA,Spain,685.352,160.015,food products
2009,USA,Russia,100.513,281.049,food products
2009,USA,Rest of the World,17110.045,12822.019,food products
2009,France,Netherlands,3463.77,1805.098,food products
2009,France,Brazil,1094.134,66.653,food products
2009,France,Italy,2173.611,1925.193,food products
2009,France,China,186.703,597.55,food products
2009,France,UK,1495.323,3814.924,food products
2009,France,Thailand,233.737,64.939,food products
2009,France,Argentina,147.835,7.751,food products
2009,France,Japan,24.679,1111.077,food products
2009,France,Canada,38.777,559.806,food products
2009,France,Spain,1972.632,1969.054,food products
2009,France,Russia,16.992,433.337,food products
2009,France,Rest of the World,4663.914,8336.131,food products
2009,Netherlands,Brazil,2185.146,71.215,food products
2009,Netherlands,Italy,560.673,1881.462,food products
2009,Netherlands,China,252.667,241.13,food products
2009,Netherlands,UK,542.668,2809.588,food products
2009,Netherlands,Thailand,290.397,68.671,food products
2009,Netherlands,Argentina,1164.917,13.656,food products
2009,Netherlands,Japan,17.943,553.497,food products
2009,Netherlands,Canada,28.619,142.541,food products
2009,Netherlands,Spain,385.35,1329.222,food products
2009,Netherlands,Russia,17.854,469.807,food products
2009,Netherlands,Rest of the World,5621.445,7395.585,food products
2009,Brazil,Italy,77.441,194.226,food products
2009,Brazil,China,51.997,521.988,food products
2009,Brazil,UK,105.907,707.787,food products
2009,Brazil,Thailand,4.372,382.963,food products
2009,Brazil,Argentina,327.898,265.568,food products
2009,Brazil,Japan,4.083,407.46,food products
2009,Brazil,Canada,12.149,467.501,food products
2009,Brazil,Spain,19.106,279.862,food products
2009,Brazil,Russia,0.573,1104.059,food products
2009,Brazil,Rest of the World,676.41,12750.466,food products
2009,Italy,China,150.215,90.547,food products
2009,Italy,UK,455.845,2135.284,food products
2009,Italy,Thailand,133.466,39.633,food products
2009,Italy,Argentina,733.108,10.41,food products
2009,Italy,Japan,6.212,494.643,food products
2009,Italy,Canada,11.884,473.543,food products
2009,Italy,Spain,869.162,682.906,food products
2009,Italy,Russia,53.343,300.649,food products
2009,Italy,Rest of the World,4134.436,6443.946,food products
2009,China,UK,112.064,226.674,food products
2009,China,Thailand,125.818,219.466,food products
2009,China,Argentina,128.685,17.689,food products
2009,China,Japan,142.16,4174.756,food products
2009,China,Canada,41.276,277.678,food products
2009,China,Spain,38.204,140.759,food products
2009,China,Russia,34.266,388.228,food products
2009,China,Rest of the World,3815.848,6503.05,food products
2009,UK,Thailand,777.329,111.313,food products
2009,UK,Argentina,553.991,18.079,food products
2009,UK,Japan,32.117,165.909,food products
2009,UK,Canada,119.322,277.543,food products
2009,UK,Spain,1113.381,1122.717,food products
2009,UK,Russia,27.192,167.481,food products
2009,UK,Rest of the World,8900.35,7723.517,food products
2009,Thailand,Argentina,297.792,22.87,food products
2009,Thailand,Japan,48.109,2383.307,food products
2009,Thailand,Canada,25.89,307.181,food products
2009,Thailand,Spain,15.647,86.69,food products
2009,Thailand,Russia,0.135,99.563,food products
2009,Thailand,Rest of the World,1050.615,5092.77,food products
2009,Argentina,Japan,0.352,104.644,food products
2009,Argentina,Canada,3.173,127.235,food products
2009,Argentina,Spain,7.125,798.52,food products
2009,Argentina,Russia,0.003,143.371,food products
2009,Argentina,Rest of the World,222.643,6358.284,food products
2009,Japan,Canada,158.197,32.377,food products
2009,Japan,Spain,125.531,4.872,food products
2009,Japan,Russia,7.011,18.771,food products
2009,Japan,Rest of the World,4420.332,1032.556,food products
2009,Canada,Spain,125.808,7.985,food products
2009,Canada,Russia,12.401,14.276,food products
2009,Canada,Rest of the World,1889.449,944.177,food products
2009,Spain,Russia,38.566,239.478,food products
2009,Spain,Rest of the World,3946.461,4291.087,food products
2009,Russia,Rest of the World,4817.198,2552.37,food products
2009,Rest of the World,Rest of the World,69451.439,69451.439,food products
2010,Germany,USA,615.951,1055.597,food products
2010,Germany,France,3679.29,3606.176,food products
2010,Germany,Brazil,1207.759,75.807,food products
2010,Germany,Netherlands,5075.049,3521.847,food products
2010,Germany,Italy,3393.578,2963.017,food products
2010,Germany,China,408.931,107.881,food products
2010,Germany,UK,829.196,3079.954,food products
2010,Germany,Thailand,311.383,73.057,food products
2010,Germany,Argentina,201.872,9.325,food products
2010,Germany,Japan,27.816,392.43,food products
2010,Germany,Canada,55.049,221.757,food products
2010,Germany,Spain,958.345,1775.91,food products
2010,Germany,Russia,68.548,814.286,food products
2010,Germany,Rest of the World,11327.254,14670.741,food products
2010,USA,France,2611.875,352.337,food products
2010,USA,Brazil,1420.751,212.822,food products
2010,USA,Netherlands,1565.137,575.218,food products
2010,USA,Italy,2209.782,181.709,food products
2010,USA,China,2519.08,1483.463,food products
2010,USA,UK,1731.98,893.456,food products
2010,USA,Thailand,2212.63,398.348,food products
2010,USA,Argentina,603.649,53.249,food products
2010,USA,Japan,438.912,2737.936,food products
2010,USA,Canada,7882.474,8775.764,food products
2010,USA,Spain,753.676,147.753,food products
2010,USA,Russia,102.671,307.185,food products
2010,USA,Rest of the World,18488.854,14986.742,food products
2010,France,Brazil,1014.008,80.406,food products
2010,France,Netherlands,3400.096,1754.777,food products
2010,France,Italy,2102.41,1908.733,food products
2010,France,China,193.888,924.998,food products
2010,France,UK,1374.708,3962.43,food products
2010,France,Thailand,231.517,73.418,food products
2010,France,Argentina,107.398,9.888,food products
2010,France,Japan,33.45,1134.822,food products
2010,France,Canada,40.311,626.945,food products
2010,France,Spain,2013.875,1877.078,food products
2010,France,Russia,10.048,534.944,food products
2010,France,Rest of the World,4738.074,9327.511,food products
2010,Brazil,Netherlands,112.092,2361.737,food products
2010,Brazil,Italy,95.296,143.072,food products
2010,Brazil,China,91.029,1001.088,food products
2010,Brazil,UK,108.986,788.775,food products
2010,Brazil,Thailand,12.569,495.204,food products
2010,Brazil,Argentina,443.421,345.855,food products
2010,Brazil,Japan,6.269,498.549,food products
2010,Brazil,Canada,16.567,524.205,food products
2010,Brazil,Spain,34.009,344.51,food products
2010,Brazil,Russia,0.776,1778.702,food products
2010,Brazil,Rest of the World,779.01,14978.573,food products
2010,Netherlands,Italy,576.813,1894.318,food products
2010,Netherlands,China,272.795,307.732,food products
2010,Netherlands,UK,591.959,2939.49,food products
2010,Netherlands,Thailand,309.604,75.572,food products
2010,Netherlands,Argentina,1232.376,13.769,food products
2010,Netherlands,Japan,21.877,623.102,food products
2010,Netherlands,Canada,36.165,170.213,food products
2010,Netherlands,Spain,376.048,1335.93,food products
2010,Netherlands,Russia,10.259,534.507,food products
2010,Netherlands,Rest of the World,5732.072,8134.942,food products
2010,Italy,China,135.078,132.124,food products
2010,Italy,UK,403.02,2149.204,food products
2010,Italy,Thailand,154.264,49.182,food products
2010,Italy,Argentina,679.888,12.093,food products
2010,Italy,Japan,7.632,472.164,food products
2010,Italy,Canada,12.996,554.223,food products
2010,Italy,Spain,1001.519,676.261,food products
2010,Italy,Russia,57.884,412.232,food products
2010,Italy,Rest of the World,4158.428,6642.815,food products
2010,China,UK,145.137,316.056,food products
2010,China,Thailand,176.517,256.587,food products
2010,China,Argentina,136.23,28.999,food products
2010,China,Japan,178.456,4950.282,food products
2010,China,Canada,219.189,310.992,food products
2010,China,Spain,90.488,162.796,food products
2010,China,Russia,51.208,533.8,food products
2010,China,Rest of the World,4710.139,7783.269,food products
2010,UK,Thailand,871.075,149.056,food products
2010,UK,Argentina,581.171,20.657,food products
2010,UK,Japan,38.538,194.784,food products
2010,UK,Canada,139.298,309.654,food products
2010,UK,Spain,1148.23,1085.865,food products
2010,UK,Russia,23.533,221.199,food products
2010,UK,Rest of the World,9045.958,8462.812,food products
2010,Thailand,Argentina,289.319,34.525,food products
2010,Thailand,Japan,58.861,2560.818,food products
2010,Thailand,Canada,16.499,315.116,food products
2010,Thailand,Spain,13.64,82.792,food products
2010,Thailand,Russia,0.562,131.827,food products
2010,Thailand,Rest of the World,1274.691,6380.131,food products
2010,Argentina,Japan,0.44,113.163,food products
2010,Argentina,Canada,3.572,154.062,food products
2010,Argentina,Spain,12.478,596.046,food products
2010,Argentina,Russia,0.028,108.521,food products
2010,Argentina,Rest of the World,248.895,6910.723,food products
2010,Japan,Canada,141.031,36.643,food products
2010,Japan,Spain,128.825,6.651,food products
2010,Japan,Russia,11.719,24.325,food products
2010,Japan,Rest of the World,5255.496,1257.112,food products
2010,Canada,Spain,139.486,10.291,food products
2010,Canada,Russia,14.935,23.802,food products
2010,Canada,Rest of the World,2245.197,1137.582,food products
2010,Spain,Russia,29.126,332.725,food products
2010,Spain,Rest of the World,3906.118,4585.628,food products
2010,Russia,Rest of the World,5690.116,2323.526,food products
2010,Rest of the World,Rest of the World,81150.28,81150.28,food products
2011,Germany,USA,716.159,1175.621,food products
2011,Germany,France,4176.566,4143.159,food products
2011,Germany,Brazil,1460.905,70.994,food products
2011,Germany,Netherlands,6305.803,4268.658,food products
2011,Germany,Italy,3883.178,3373.694,food products
2011,Germany,China,489.121,176.316,food products
2011,Germany,UK,986.211,3378.833,food products
2011,Germany,Thailand,393.453,81.081,food products
2011,Germany,Argentina,212.328,14.271,food products
2011,Germany,Japan,23.793,995.501,food products
2011,Germany,Canada,61.743,253.416,food products
2011,Germany,Spain,1276.707,1911.919,food products
2011,Germany,Russia,72.547,1072.854,food products
2011,Germany,Rest of the World,12903.083,17342.411,food products
2011,USA,France,2966.809,348.75,food products
2011,USA,Brazil,2106.945,1026.3,food products
2011,USA,Netherlands,1417.836,740.192,food products
2011,USA,Italy,2543.025,156.167,food products
2011,USA,China,2902.328,1400.069,food products
2011,USA,UK,1971.538,1048.409,food products
2011,USA,Thailand,2549.077,399.387,food products
2011,USA,Argentina,872.464,63.841,food products
2011,USA,Japan,456.264,2924.124,food products
2011,USA,Canada,8861.793,10101.239,food products
2011,USA,Spain,839.491,258.857,food products
2011,USA,Russia,67.98,394.125,food products
2011,USA,Rest of the World,21292.074,17443.798,food products
2011,France,Brazil,1072.615,99.715,food products
2011,France,Netherlands,3759.277,2090.029,food products
2011,France,Italy,2440.398,2195.459,food products
2011,France,China,202.947,1520.723,food products
2011,France,UK,1688.943,4373.257,food products
2011,France,Thailand,274.793,87.408,food products
2011,France,Argentina,94.547,15.724,food products
2011,France,Japan,36.141,1290.395,food products
2011,France,Canada,36.979,709.477,food products
2011,France,Spain,2229.622,2199.901,food products
2011,France,Russia,12.395,589.351,food products
2011,France,Rest of the World,5731.236,11242.924,food products
2011,Brazil,Netherlands,154.431,2846.515,food products
2011,Brazil,Italy,119.766,179.556,food products
2011,Brazil,China,104.558,1818.289,food products
2011,Brazil,UK,172.248,684.688,food products
2011,Brazil,Thailand,16.51,585.125,food products
2011,Brazil,Argentina,508.379,407.253,food products
2011,Brazil,Japan,4.186,683.395,food products
2011,Brazil,Canada,17.18,693.005,food products
2011,Brazil,Spain,44.412,487.437,food products
2011,Brazil,Russia,1.173,2185.393,food products
2011,Brazil,Rest of the World,822.075,17362.756,food products
2011,Netherlands,Italy,760.001,2098.046,food products
2011,Netherlands,China,331.47,440.102,food products
2011,Netherlands,UK,976.652,3215.661,food products
2011,Netherlands,Thailand,369.633,108.975,food products
2011,Netherlands,Argentina,1432.56,18.589,food products
2011,Netherlands,Japan,23.007,745.111,food products
2011,Netherlands,Canada,51.05,183.854,food products
2011,Netherlands,Spain,426.614,1246.435,food products
2011,Netherlands,Russia,26.817,522.108,food products
2011,Netherlands,Rest of the World,7166.848,10051.245,food products
2011,Italy,China,168.146,201.937,food products
2011,Italy,UK,373.61,2303.505,food products
2011,Italy,Thailand,179.102,62.068,food products
2011,Italy,Argentina,826.805,14.579,food products
2011,Italy,Japan,4.864,553.236,food products
2011,Italy,Canada,14.205,608.468,food products
2011,Italy,Spain,1270.123,723.138,food products
2011,Italy,Russia,77.13,530.578,food products
2011,Italy,Rest of the World,4817.989,7731.827,food products
2011,China,UK,167.483,328.914,food products
2011,China,Thailand,310.496,355.179,food products
2011,China,Argentina,149.932,37.823,food products
2011,China,Japan,115.396,5803.563,food products
2011,China,Canada,186.633,368.353,food products
2011,China,Spain,172.617,196.933,food products
2011,China,Russia,18.742,678.971,food products
